# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
6751343995499661056	295.143814	-30.917876	 0.1244	 0.0468	0.0432	-2.5617	-8.8882	0.5180	0.4312	0.4355	0.4592	19.8307	0.9186	36	1	0.99212
6751344102877899008	295.148537	-30.917164	 0.1285	 0.0475	0.2998	-3.5799	-9.4306	0.1805	0.1610	0.1508	0.2185	18.3343	0.8306	31.56	3	0.99974
6751344102876431616	295.145675	-30.913653	 0.1260	 0.0510	-0.1500	0.3265	-2.7598	1.6097	2.0238	1.5008	-0.1408	20.7488	0.8083	32.64	2	0.00033
6751343999797216896	295.138978	-30.912946	 0.1203	 0.0517	1.4622	-4.7261	-9.4391	1.5413	1.3873	1.1146	-0.1582	20.5358	1.0237	38.04	3	0.98528
6751344098578887424	295.141696	-30.913595	 0.1226	 0.0511	-0.0689	-3.2686	-8.8270	0.4580	0.3848	0.3794	0.3968	19.6286	1.0207	36.11	3	0.99764
6751344102875827968	295.142488	-30.912151	 0.1233	 0.0525	1.8728	-2.6224	-5.7728	1.0662	1.2893	1.0093	-0.0635	20.5875	1.3113	34.82	2	0.09392
6751343995499674368	295.139587	-30.912368	 0.1208	 0.0523	0.0768	-3.1320	-8.4529	0.4841	0.4093	0.4200	0.4471	19.7423	1.1147	37.34	3	0.99017
6751344102878840704	295.146814	-30.909412	 0.1270	 0.0553	-8.9370	11.5257	-2.8676	1.9859	2.3245	1.7255	-0.4259	20.5485	1.2804	30.13	0	0.00000
6751344034151173120	295.152940	-30.914806	 0.1323	 0.0499	0.0974	-3.8605	-9.5527	0.3609	0.3068	0.3187	0.4467	19.3116	0.9977	27.98	1	0.99866
6751344102877899392	295.151344	-30.913769	 0.1309	 0.0509	0.6526	0.0001	-2.5486	0.0738	0.0680	0.0657	0.2809	16.9096	1.2916	28.61	3	0.00000
6751344102877897728	295.153254	-30.912954	 0.1325	 0.0517	0.2050	-3.4798	-9.3092	0.0289	0.0274	0.0252	0.1934	14.9422	0.1586	27.37	1	0.99997
6751344029859416576	295.155507	-30.913360	 0.1345	 0.0513	0.1412	-3.1475	-9.4161	0.1358	0.1203	0.1199	0.3363	17.9324	0.7906	26.29	1	0.99941
6751344029859412480	295.157804	-30.912669	 0.1364	 0.0520	0.0406	1.8532	0.3987	0.6853	0.5612	0.5321	0.3438	19.9785	1.1145	24.98	1	0.00000
6751344102870677248	295.151375	-30.912348	 0.1309	 0.0523	0.0231	-3.3952	-9.5821	0.3287	0.2773	0.2721	0.3853	19.2510	0.9107	28.22	3	0.99932
6751344102870683776	295.151293	-30.911480	 0.1309	 0.0532	-0.2124	-2.6526	-8.8259	0.4103	0.3532	0.3519	0.4211	19.5649	0.9042	28.04	3	0.98996
6751344098578893440	295.152557	-30.910720	 0.1319	 0.0539	0.3989	-3.0011	-9.2917	0.2442	0.2143	0.2060	0.3270	18.8098	0.8923	27.18	3	0.99779
6751344102875163648	295.150585	-30.909914	 0.1302	 0.0547	1.0221	-3.7628	-7.5350	0.9794	0.8790	0.8040	0.3252	20.3592	1.6467	28.02	3	0.82902
6751344102877900672	295.154868	-30.908803	 0.1339	 0.0559	0.4001	-13.797	-14.918	0.0899	0.0848	0.0849	0.2803	17.0718	0.8402	25.53	3	0.00000
6751344034158419456	295.158669	-30.909004	 0.1372	 0.0556	0.1580	-3.4692	-9.4778	0.0547	0.0498	0.0466	0.1924	16.2951	1.0423	23.96	3	0.99993
